STATE,SITE_NAME,SITE_NAME,RELEASE_DATE,RELEASE_TIME,WEATHER_CONDITIONS,APPROXIMATE_WIND_SPEED,AMBIENT_TEMPERATURE_F,#_OOBIUS_RELEASED,#_SPATHIUS_RELEASED,#_TETRASTICHUS_RELEASED,#_OTHER_SPECIMEN_RELEASED,COMMENTS,ORIGIN,POINT_X,POINT_Y,STAGE_OOBIUS_RELEASED,STAGE_SPATHIUS_RELEASED,STAGE_TETRASTICHUS_RELEASED,STAGE_OTHER_SPECIMEN_RELEASED,COUNT_SGALINAE_RELEASED,STAGE_SGALINAE_RELEASED
Michigan,"2,836",Tamarack1,"7/15/2015, 8:00 PM",11:00,Partly cloudy,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.05,42.73,Pupae,,,,0,
Michigan,"2,834",Stanton1,"7/1/2015, 8:00 PM",10:30,Cloudy,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.01,43.29,Adult,,,,0,
Michigan,"2,834",Stanton1,"7/9/2015, 8:00 PM",10:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.01,43.29,Adult,,,,0,
Michigan,"2,834",Stanton1,"7/16/2015, 8:00 PM",10:30,Cloudy,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.01,43.29,Adult,,,,0,
Michigan,"2,834",Stanton1,"7/23/2015, 8:00 PM",10:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.01,43.29,Adult,,,,0,
Michigan,"2,833",ESGA12,"6/23/2015, 8:00 PM",13:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.09,43.43,Pupae,,,,0,
Michigan,"2,833",ESGA12,"7/1/2015, 8:00 PM",13:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.09,43.43,Pupae,,,,0,
Michigan,"2,833",ESGA12,"7/9/2015, 8:00 PM",13:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.09,43.43,Pupae,,,,0,
Michigan,"2,833",ESGA12,"7/16/2015, 8:00 PM",13:30,Cloudy,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.09,43.43,Pupae,,,,0,
Michigan,"2,832",ESGA11,"6/23/2015, 8:00 PM",13:00,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.07,43.42,Pupae,,,,0,
Michigan,"2,832",ESGA11,"7/1/2015, 8:00 PM",13:00,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.07,43.42,Pupae,,,,0,
Michigan,"2,832",ESGA11,"7/9/2015, 8:00 PM",13:00,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.07,43.42,Pupae,,,,0,
Michigan,"2,832",ESGA11,"7/16/2015, 8:00 PM",13:00,Cloudy,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.07,43.42,Pupae,,,,0,
Michigan,"2,831",ESGA9,"7/1/2015, 8:00 PM",12:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.06,43.44,Adult,,,,0,
Michigan,"2,831",ESGA9,"7/9/2015, 8:00 PM",12:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.06,43.44,Adult,,,,0,
Michigan,"2,831",ESGA9,"7/16/2015, 8:00 PM",12:30,Cloudy,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.06,43.44,Adult,,,,0,
Michigan,"2,831",ESGA9,"7/23/2015, 8:00 PM",12:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-85.06,43.44,Adult,,,,0,
Michigan,"2,829",VSGA2,"6/23/2015, 8:00 PM",14:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-84.95,43.36,Pupae,,,,0,
Michigan,"2,829",VSGA2,"7/1/2015, 8:00 PM",14:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-84.95,43.36,Pupae,,,,0,
Michigan,"2,829",VSGA2,"7/9/2015, 8:00 PM",14:30,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-84.95,43.36,Pupae,,,,0,
Michigan,"2,829",VSGA2,"7/16/2015, 8:00 PM",14:30,Cloudy,Light,0,250,0,0,0,50 released per tree on 5 trees,Research,-84.95,43.36,Pupae,,,,0,
Michigan,"3,073",Cassopolis Westrate,"6/24/2015, 8:00 PM",12:00,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Program,-85.98,42,Pupae,,,,0,
Michigan,"3,073",Cassopolis Westrate,"7/2/2015, 8:00 PM",12:00,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Program,-85.98,42,Pupae,,,,0,
Michigan,"3,073",Cassopolis Westrate,"7/9/2015, 8:00 PM",12:00,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Program,-85.98,42,Pupae,,,,0,
Michigan,"3,073",Cassopolis Westrate,"7/16/2015, 8:00 PM",12:00,Sunny,Light,0,250,0,0,0,50 released per tree on 5 trees,Program,-85.98,42,Pupae,,,,0,
Michigan,"2,847",Stanton10,"7/23/2015, 8:00 PM",13:00,Sunny,Light,75,250,0,0,0,null,Research,-85.09,43.25,Adult,,,,0,
Michigan,"2,843",Stanton7,"7/23/2015, 8:00 PM",11:00,Sunny,Light,70,250,0,0,0,,Research,-85.03,43.28,Adult,,,,0,
Michigan,"2,228",MNF-BB-33.5R,"7/16/2014, 8:00 PM",11:00,Partly cloudy,Light,78,380,0,"1,456",0,Tets released as pupae in ash bolts for emergence. Oobs released as adults.,Research,-85.56,44.27,Adult,,Pupae,,0,
Michigan,"2,228",MNF-BB-33.5R,"8/13/2014, 8:00 PM",2:00,Partly cloudy,Light,70,420,0,"1,510",0,Tets released as pupae in ash bolts for emergence. Oobs released as adults.,Research,-85.56,44.27,Adult,,Pupae,,0,
Michigan,"2,228",MNF-BB-33.5R,"9/2/2014, 8:00 PM",1:30,Partly cloudy,Light,75,0,0,"1,310",0,Tets released as pupae in ash bolts for emergence.,Research,-85.56,44.27,,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"7/28/2015, 8:00 PM",2:30 PM,Partly cloudy,Light,83,450,0,"1,472",0,,Program,-86.2,41.94,Pupae,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"8/11/2015, 8:00 PM",3:00 PM,Partly cloudy,Light,75,"1,050",0,"2,529",0,,Program,-86.2,41.94,Pupae,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"8/26/2015, 8:00 PM",11:00,Partly cloudy,Light,65,700,0,610,0,,Program,-86.2,41.94,Pupae,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"9/9/2015, 8:00 PM",11:00,Partly cloudy,Moderate,65,600,0,510,0,,Program,-86.2,41.94,Pupae,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"9/29/2015, 8:00 PM",10:00,Partly cloudy,Light,65,0,0,"1,182",0,,Program,-86.2,41.94,,,Pupae,,0,
Michigan,"2,941",Pokagon Lands Dowagiac,"10/13/2015, 8:00 PM",3:00,Cloudy,Light,60,0,0,"1,288",0,,Program,-86.2,41.94,,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"7/29/2015, 8:00 PM",10:30,Partly cloudy,Light,84,300,0,"1,472",0,,Program,-86.21,42.22,Pupae,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"8/12/2015, 8:00 PM",10:15,Partly cloudy,Light,72,650,0,"1,673",0,,Program,-86.21,42.22,Pupae,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"8/25/2015, 8:00 PM",3:30,Partly cloudy,Light,65,700,0,610,0,,Program,-86.21,42.22,Pupae,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"9/10/2015, 8:00 PM",11:00,Partly cloudy,Light,60,600,0,635,0,,Program,-86.21,42.22,Pupae,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"9/29/2015, 8:00 PM",1:30,Partly cloudy,Light,60,0,0,"1,182",0,,Program,-86.21,42.22,,,Pupae,,0,
Michigan,"2,953",Pokagon Hartford,"10/13/2015, 8:00 PM",3:00,Partly cloudy,Light,60,0,0,"1,288",0,,Program,-86.21,42.22,,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","7/30/2015, 8:00 PM",1:30,Partly cloudy,Light,84,300,0,"1,472",0,,Program,-86.7,41.77,Pupae,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","8/13/2015, 8:00 PM",12:00,Partly cloudy,Light,77,550,0,"1,519",0,,Program,-86.7,41.77,Pupae,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","8/25/2015, 8:00 PM",3:30,Partly cloudy,Light,65,700,0,610,0,,Program,-86.7,41.77,Pupae,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","9/9/2015, 8:00 PM",11:00,Partly cloudy,Light,65,600,0,875,0,,Program,-86.7,41.77,Pupae,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","9/30/2015, 8:00 PM",2:30,Partly cloudy,Light,65,0,0,"1,182",0,,Program,-86.7,41.77,,,Pupae,,0,
Michigan,"2,952","Pokagon, New Buffalo","10/15/2015, 8:00 PM",8:00,Cloudy,Light,50,0,0,"1,288",0,,Program,-86.7,41.77,,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1pm,Sunny,Light,70,444,0,"1,121",0,Oobius sex not specified,Research,-88.45,47.22,Adult,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12pm,Sunny,Light,70,444,0,765,0,THIS IS FOR ENTIRE PIT ROAD SITE Oobius sex not specified,Research,-88.49,47.18,Adult,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:00 PM,Sunny,Moderate,80,0,0,100,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:00 PM,Sunny,Moderate,80,31,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:00 PM,Sunny,Moderate,0,0,0,100,0,,Research,-88.46,47.22,,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:15 PM,Sunny,Moderate,80,35,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:15 PM,Sunny,Moderate,80,34,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:45 PM,Sunny,Moderate,80,32,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:45 PM,Sunny,Moderate,80,34,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:00 PM,Sunny,Moderate,80,35,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:00 PM,Sunny,Moderate,80,0,0,110,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:05 PM,Sunny,Moderate,80,38,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:30 PM,Sunny,Moderate,80,0,0,101,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:30 PM,Sunny,Moderate,80,0,0,100,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:30 PM,Sunny,Moderate,80,0,0,200,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:35 PM,Sunny,Moderate,80,0,0,100,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/25/2011, 8:00 PM",2:15 PM,Sunny,Moderate,80,31,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/25/2011, 8:00 PM",1:45 PM,Sunny,Moderate,80,0,0,108,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/25/2011, 8:00 PM",1:45 PM,Sunny,Moderate,80,0,0,100,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:30 PM,Sunny,Moderate,80,0,0,120,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:30 PM,Sunny,Moderate,80,31,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:40 PM,Sunny,Moderate,80,30,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:30 PM,Sunny,Moderate,80,0,0,101,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:00 PM,Sunny,Moderate,80,36,0,100,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:05 PM,Sunny,Moderate,80,31,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:30 PM,Sunny,Moderate,80,30,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:30 PM,Sunny,Moderate,80,38,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:10 PM,Sunny,Moderate,80,35,0,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:12 PM,Sunny,Moderate,80,0,0,106,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",2:00 PM,Sunny,Moderate,80,0,0,105,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"7/28/2011, 8:00 PM",1:30 PM,Sunny,Moderate,80,0,0,100,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,013",Kronke,"9/27/2011, 8:00 PM",11:30 AM,Cloudy,Light,57,0,100,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,013",Kronke,"9/27/2011, 8:00 PM",11:35 AM,Cloudy,Light,57,36,100,0,0,Oobius sex not specified,Research,-88.46,47.22,Adult,Adult,,,0,
Michigan,"3,013",Kronke,"9/27/2011, 8:00 PM",11:40 AM,Cloudy,Light,57,31,0,100,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,Adult,,0,
Michigan,"3,013",Kronke,"9/27/2011, 8:00 PM",11:45 AM,Cloudy,Light,57,30,0,100,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,Adult,,0,
Michigan,"3,013",Kronke,"9/27/2011, 8:00 PM",11:50 AM,Cloudy,Light,57,38,0,100,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,Adult,,0,
Michigan,"3,013",Kronke,"9/27/2011, 8:00 PM",11:55 AM,Cloudy,Light,57,35,0,100,0,Oobius sex not specified,Research,-88.46,47.22,Adult,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",12:30 PM,Sunny,Light,70,0,0,66,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",12:35 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",12:40 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",12:45 PM,Sunny,Light,70,0,0,66,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",12:50 PM,Sunny,Light,70,0,0,119,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",12:55 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:00 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:05 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:10 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:15 PM,Sunny,Light,70,0,0,95,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:20 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:25 PM,Sunny,Light,70,0,0,116,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:30 PM,Sunny,Light,70,0,0,65,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:35 PM,Sunny,Light,70,0,0,94,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:40 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:45 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:50 PM,Sunny,Light,70,0,0,65,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",1:55 PM,Sunny,Light,70,0,0,100,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",2:00 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",2:05 PM,Sunny,Light,70,0,0,101,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",2:10 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",2:20 PM,Sunny,Light,70,0,0,61,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",2:15 PM,Sunny,Light,70,0,0,108,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",2:25 PM,Sunny,Light,70,0,0,65,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"8/3/2011, 8:00 PM",2:30 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.45,47.22,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:30 AM,Sunny,Light,70,0,0,51,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:32 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:34 AM,Sunny,Light,70,0,0,57,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:36 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:38 AM,Sunny,Light,70,0,0,60,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:40 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:42 AM,Sunny,Light,70,0,0,53,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:44 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:46 AM,Sunny,Light,70,0,0,62,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:48 AM,Sunny,Light,70,0,0,97,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:50 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:52 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:54 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:56 AM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",11:58 AM,Sunny,Light,70,0,0,53,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:00 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:02 PM,Sunny,Light,70,0,0,51,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:04 PM,Sunny,Light,70,0,0,52,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:06 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:08 PM,Sunny,Light,70,0,0,58,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:10 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:12 PM,Sunny,Light,70,37,0,0,0,Oobius sex not specified,Research,-88.49,47.18,Adult,,,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:14 PM,Sunny,Light,70,0,0,58,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:16 PM,Sunny,Light,70,0,0,61,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"8/3/2011, 8:00 PM",12:18 PM,Sunny,Light,70,0,0,52,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",10:30 AM,Sunny,Moderate,70,0,25,61,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",10:35 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",10:40 AM,Sunny,Moderate,70,0,25,55,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",10:45 AM,Sunny,Moderate,70,0,25,60,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",10:50 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",10:55 AM,Sunny,Moderate,70,0,25,56,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:00 AM,Sunny,Moderate,70,0,25,56,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:05 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:10 AM,Sunny,Moderate,70,0,25,58,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:15 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:20 AM,Sunny,Moderate,70,0,25,56,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:25 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:30 AM,Sunny,Moderate,70,0,25,56,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:35 AM,Sunny,Moderate,70,0,25,54,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:40 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:45 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:50 AM,Sunny,Moderate,70,0,25,67,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",11:55 AM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",12:00 PM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",12:05 PM,Sunny,Moderate,70,0,25,56,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",12:10 PM,Sunny,Moderate,70,0,25,60,0,,Research,-88.46,47.2,,Adult,Adult,,0,
Michigan,"3,017",Gale,"8/10/2011, 8:00 PM",12:15 PM,Sunny,Moderate,70,15,0,0,0,Oobius sex not specified,Research,-88.46,47.2,Adult,,,,0,
