STATE,SITE_ID,COMMENTS,CONTROL,ORIGIN,TRAP_NUMBER,DATE_TRAP_SAMPLED,NUMBER_S.AGRILI_INDIVIDUALS,NUMBER_T.PLANIPENNISI_INDIVIDUALS,NUMBER_O.AGRILI,NUMBER_OF_S.AGRILI_CLUTCHES,NUMBER_OF_T.PLANIPENNISI_CLUTCHES,NUMBER_OF_ATANYCHOLUS,SAMPLE METHOD,NUMBER OF SAMPLES,POSSIBLE_EAB_PARASITOID_RECOVERED,DATE_SAMPLE_SHIPPED,SAMPLE_SHIPPED_TO,POINT_X,POINT_Y,COMMENTS_LAB,USER_ID,SITE_NAME,NUMBER_S.GALINAE_CLUTCHES
Missouri,"1,979",null,0,Program,Miltaryrd,"5/30/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,4,No,"10/31/2016, 8:00 PM",Juli Gould,-90.46,37.12,null,juligould,Military Rd,0
Missouri,"2,189",null,0,Program,BoundsCrk,"8/25/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"10/31/2016, 8:00 PM",Juli Gould,-90.47,37.16,null,juligould,Bounds Creek,0
Missouri,"1,979",null,0,Program,Miltaryrd,"8/25/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,6,No,"10/31/2016, 8:00 PM",Juli Gould,-90.46,37.12,null,juligould,Military Rd,0
Missouri,"2,189",null,0,Program,BoundsCrk,"9/12/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"10/31/2016, 8:00 PM",Juli Gould,-90.47,37.16,null,juligould,Bounds Creek,0
New York,"1,736",,0,Research,Cementon,"8/7/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.92,42.15,No exotic EAB parasitoids found (Juli Gould),juligould,Cementon North,0
New York,"1,736",,0,Research,Cementon,"8/13/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.92,42.15,No exotic EAB parasitoids found (Juli Gould),juligould,Cementon North,0
New York,"1,736",null,0,Research,Cementon,"8/20/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.92,42.15,No exotic EAB parasitoids found (Juli Gould),juligould,Cementon North,0
New York,"1,736",,0,Research,Cementon,"8/27/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.92,42.15,No exotic EAB parasitoids found (Juli Gould),juligould,Cementon North,0
New York,"1,736",,0,Research,Cementon,"9/3/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.92,42.15,No exotic EAB parasitoids found (Juli Gould),juligould,Cementon North,0
New York,"1,736",,0,Research,Cementon,"9/10/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.92,42.15,No exotic EAB parasitoids found (Juli Gould),juligould,Cementon North,0
New York,"1,736",,0,Research,Cementon,"3/11/2013, 8:00 PM",0,0,0,0,0,0,Tree Debarking,4,No,,,-73.92,42.15,No exotic EAB parasitoids found (Juli Gould),juligould,Cementon North,0
New York,"1,743",,0,Research,DOT,"8/13/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-79,42.16,No exotic EAB parasitoids found (Juli Gould),juligould,DOT North,0
New York,"1,743",,0,Research,DOT,"8/20/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-79,42.16,No exotic EAB parasitoids found (Juli Gould),juligould,DOT North,0
New York,"1,743",,0,Research,DOT,"8/27/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-79,42.16,No exotic EAB parasitoids found (Juli Gould),juligould,DOT North,0
New York,"1,743",,0,Research,DOT,"9/10/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-79,42.16,No exotic EAB parasitoids found (Juli Gould),juligould,DOT North,0
New York,"1,743",,0,Research,DOT,"9/17/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-79,42.16,No exotic EAB parasitoids found (Juli Gould),juligould,DOT North,0
New York,"1,740",,0,Research,Leggs Mil,"8/7/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-74,41.99,No exotic EAB parasitoids found (Juli Gould),juligould,Leggs Mills Road,0
New York,"1,740",,0,Research,Leggs Mil,"8/13/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-74,41.99,No exotic EAB parasitoids found (Juli Gould),juligould,Leggs Mills Road,0
New York,"1,740",,0,Research,Leggs Mil,"8/20/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-74,41.99,No exotic EAB parasitoids found (Juli Gould),juligould,Leggs Mills Road,0
New York,"1,740",,0,Research,Leggs Mil,"8/27/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-74,41.99,No exotic EAB parasitoids found (Juli Gould),juligould,Leggs Mills Road,0
New York,"1,740",,0,Research,Leggs Mil,"9/10/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-74,41.99,No exotic EAB parasitoids found (Juli Gould),juligould,Leggs Mills Road,0
Michigan,31,,0,Research,MRR,"2/22/2010, 7:00 PM",0,0,0,0,0,0,Tree Debarking,4,No,,,-84.77,43.09,,juligould,MR,0
Michigan,31,,0,Research,MRR,"2/22/2010, 7:00 PM",0,0,0,0,0,0,Bark in Tubes,23,No,,,-84.77,43.09,,juligould,MR,0
Michigan,31,,0,Research,MRR,"8/22/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-84.77,43.09,No exotic EAB parasitoids confirmed (Juli Gould),juligould,MR,0
Michigan,31,,0,Research,MRR,"9/19/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-84.77,43.09,No exotic EAB parasitoids confirmed (Juli Gould),juligould,MR,0
Maryland,,"11-Feb-13, 20-Feb-13",0,,BeaverKDr,"2/10/2013, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-76.83,38.75,,juligould,,0
Maryland,,"22-Jan-12, 24-Jan-12",0,,BrantylDr,"1/21/2012, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-77,39.16,,juligould,,0
Maryland,,,0,,BrantlyDr,"2/22/2012, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-77,39.16,"23-Feb-12, 26-Feb-12",juligould,,0
Maryland,,,0,,BrantlyDr,"3/7/2012, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,1,No,,,-77,39.16,,juligould,,0
Maryland,,,0,,BrantlyDr,"1/29/2013, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-77,39.16,"30-Jan-13, 11-Feb-13",juligould,,0
Maryland,,,0,,BrantlyDr,"3/3/2013, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,3,No,,,-77,39.16,,juligould,,0
Maryland,,,0,,BrantlyDr,"3/19/2013, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,1,No,,,-77,39.16,,juligould,,0
Maryland,,,0,,FloralPar,"3/3/2012, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,1,No,,,-76.94,38.71,,juligould,,0
Maryland,,,0,,FloralPar,"3/18/2012, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,1,No,,,-76.94,38.71,,juligould,,0
Maryland,,,0,,FloralPar,"3/27/2012, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,1,No,,,-76.94,38.71,,juligould,,0
Maryland,,,0,,FloralPar,"4/4/2012, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,1,No,,,-76.94,38.71,,juligould,,0
Maryland,,,0,,FloralPar,"4/15/2012, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-76.94,38.71,,juligould,,0
Maryland,,null,0,,FloralPar,"4/22/2012, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,3,No,,,-76.94,38.71,23-Apr-12 25-Apr-12 26-Apr-12,juligould,,0
Maryland,,,0,,FloralPar,"6/27/2012, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-76.94,38.71,,juligould,,0
Maryland,,,0,,FloralPar,"4/9/2013, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,3,No,,,-76.94,38.71,10-Apr-13 12-Apr-13 19-Apr-13,juligould,,0
Maryland,,,0,,FloralPar,"5/20/2013, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-76.94,38.71,21-May-13 23-May-13,juligould,,0
Maryland,,,0,,PiscPark,"4/1/2013, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,1,No,,,-76.95,38.71,,juligould,,0
Maryland,,,0,,TaylorRD,"2/6/2013, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,6,No,,,-76.47,38.59,7-Feb-13 11-Feb-13 14-Feb-13 18-Feb-13 20-Feb-13 28-Feb-13,juligould,,0
Maryland,,null,0,,TaylorRD,"3/5/2013, 7:00 PM",0,0,0,0,0,0,Logs in Tubes,9,No,,,-76.47,38.59,6-Mar-13 7-Mar-13 8-Mar-13 18-Mar-13 20-Mar-13,juligould,,0
Maryland,,,0,,TaylorRD,"4/9/2013, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,2,No,,,-76.47,38.59,10-Apr-13 25-Apr-13,juligould,,0
Maryland,,,0,,TaylorRD,"10/2/2013, 8:00 PM",0,0,0,0,0,0,Logs in Tubes,3,No,,,-76.47,38.59,3-Oct-13 4-Oct-13 8-Oct-13,juligould,,0
Michigan,,,0,,CTRL1N32,"8/26/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.58,45.9,,juligould,,0
Michigan,,,0,,CTRL1N32,"9/19/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.58,45.9,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,,0,,CTRL2GPen,"8/26/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.53,45.83,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,,0,,CTRL2GPen,"9/18/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.53,45.83,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,,0,,deltaus2c,"8/26/2012, 8:00 PM",0,0,0,0,0,1,Yellow Pan Traps,15,No,,,-86.49,45.9,Atanycolus (Juli Gould),juligould,,0
Michigan,,,0,,deltaus2c,"9/19/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.49,45.9,,juligould,,0
Michigan,,Houghton/Polzien Control,0,,PolzCTRL,"8/22/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.48,47.21,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,Houghton/Polzien Control,0,,PolzCTRL,"9/16/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.48,47.21,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,Houghton/Tecumseh control,0,,TecumCTRL,"8/22/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.49,47.21,No exotic EAB parasitoids confirmed (Juli Gould),juligould,,0
Michigan,,Houghton/Tecumseh control,0,,TecumCTRL,"9/16/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.49,47.21,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,Houghton/US41 Control,0,,US41CTRL,"8/22/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.48,47.2,Houghton/US41 Control. No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,Houghton/US41 Control,0,,US41CTRL,"9/16/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.48,47.2,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,Houghton/Woodland Control,0,,WDLDCTRL,"8/22/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.49,47.23,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Michigan,,Houghton/Woodland Control,0,,WDLDCTRL,"9/16/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-88.49,47.23,No exotic EAB parasitoids found (Juli Gould),juligould,,0
West Virginia,42,,0,Program,Cacapon,"10/6/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.3,39.5,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Cacapon STATE Park,0
West Virginia,43,,0,Program,Roane,"9/15/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-81.3,38.64,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Roane,0
Michigan,62,,0,,power99,"8/26/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,Julie,-86.51,45.87,No exotic EAB parasitoids (Juli Gould),perkins,,0
Michigan,62,null,0,,slpower,"9/20/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.51,45.87,No exotic EAB parasitoids found (Juli Gould),juligould,,0
Ohio,36,,0,Research,vbr,"8/17/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-83.62,41.13,No exotic EAB parasitoids confirmed (Juli Gould),juligould,vbr,0
Ohio,36,,0,Research,vbr,"8/24/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-83.62,41.13,No exotic EAB parasitoids confirmed (Juli Gould),juligould,vbr,0
Ohio,36,,0,Research,vbr,"9/1/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-83.62,41.13,No exotic EAB parasitoids confirmed (Juli Gould),juligould,vbr,0
Ohio,36,,0,Research,vbr,"9/8/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,13,No,,,-83.62,41.13,No exotic EAB parasitoids found (Juli Gould),juligould,vbr,0
Michigan,"2,018",,0,Program,Plumcrk,"8/26/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.46,45.88,No exotic EAB parasitoids found (Juli Gould),juligould,Plum Creek,0
Michigan,"2,018",,0,Program,plumcrk,"9/18/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-86.46,45.88,No exotic EAB parasitoids found (Juli Gould),juligould,Plum Creek,0
Colorado,"2,690",40 YPT in release plot;,0,Program,2016-R01,"7/11/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.25,40.01,,eabco,Boulder Creek,0
Colorado,"2,690",40 Traps total checked in Control plot.,0,Program,2016-C01,"7/8/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,Yes,"9/12/2016, 8:00 PM",Juli Gould,-105.22,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot.,0,Program,2016-C02,"7/13/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot.,0,Program,2016-R02,"7/17/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.25,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot.,0,Program,2016-C03,"7/20/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,Yes,"9/12/2016, 8:00 PM",Juli Gould,-105.21,40.01,,eabco,Boulder Creek,0
Colorado,,39 Traps total checked in Release plot. Trap with suspect entered in other entry,0,Program,2016-R03,"7/24/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,39,No,,,-105.24,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot,0,Program,2016-C04,"7/27/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.23,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot.,0,Program,2016-R04,"8/1/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.26,40.02,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot.,0,Program,2016-C05,"8/4/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot.,0,Program,2016-R05,"8/9/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.25,40.02,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot.,0,Program,2016-C06,"8/15/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot.,0,Program,2016-R06,"8/18/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.25,40.02,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot,0,Program,2016-C07,"8/23/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot.,0,Program,2016-R07,"8/25/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.26,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot.,0,Program,2016-C08,"8/29/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot,0,Program,2016-R08,"9/2/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.25,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot,0,Program,2016-C09,"9/5/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.23,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot,0,Program,2016-R09,"9/8/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.26,40.01,,eabco,Boulder Creek,0
Colorado,"2,690",40 Traps total checked in Control plot.,0,Program,2016-C10,"9/11/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot,0,Program,2016-R10,"9/15/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40.02,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot,0,Program,2016-C11,"9/18/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.22,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot.,0,Program,2016-R11,"9/22/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.25,40.02,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Control plot,0,Program,2016-C12,"9/25/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.23,40.01,,eabco,Boulder Creek,0
Colorado,,40 Traps total checked in Release plot.,0,Program,2016-R12,"9/25/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,40,No,,,-105.25,40.02,,eabco,Boulder Creek,0
Minnesota,"1,518",1 suspicious EAB egg was found but lost in transit. Stupid static.,0,Program,WRP1116,"11/1/2016, 8:00 PM",0,0,0,0,0,0,Bark Sifting,6,No,,,-93.23,44.97,,josthus,W. River Parkway 1,0
Minnesota,"1,515",,0,Program,ERP1116,"11/20/2016, 7:00 PM",0,0,0,0,0,0,Bark Sifting,7,No,,,-93.22,44.96,,josthus,E. River Parkway 1,0
Minnesota,"1,816",,0,Program,Shore1116,"11/20/2016, 7:00 PM",0,0,0,0,0,0,Bark Sifting,3,No,,,-93.18,45.11,,josthus,Shoreview 1,0
Minnesota,"2,712",,0,Program,Shep1116,"11/20/2016, 7:00 PM",0,0,0,0,0,0,Bark Sifting,6,No,,,-93.14,44.91,,josthus,Shepards Rd,0
New York,"1,745",,0,Research,Battle,"5/14/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"5/21/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"5/28/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"6/4/2016, 8:00 PM",0,0,0,0,0,1,Yellow Pan Traps,15,No,,Juli Gould,-78.99,42.15,Atanycolus confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"6/11/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"6/18/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"6/25/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"7/3/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"7/9/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"7/16/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"7/23/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"7/30/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"8/6/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"8/13/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"8/20/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"8/27/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"9/3/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,745",,0,Research,Battle,"9/10/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.99,42.15,No exotic EAB parasitoids confirmed (Juli Gould),juligould,Battle Creek,0
New York,"1,739",,0,Research,Bristol,"6/20/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"6/26/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"7/5/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"7/10/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"7/17/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"8/1/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"8/7/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"8/14/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"8/21/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"8/30/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
New York,"1,739",,0,Research,Bristol,"9/5/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-73.93,42.11,No exotic EAB parasitoids found (Juli Gould),juligould,Bristol Beach,0
Missouri,,null,0,,29223002,"2/26/2017, 7:00 PM",0,0,0,0,0,0,Tree Debarking,1,Yes,"3/1/2017, 7:00 PM",Juli Gould - APHIS,-90.5,37.17,null,vshoemaker,,0
New York,"1,751",,0,Research,Conewango,"5/14/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.97,42.17,No exotic EAB parasitoids found (Juli Gould),juligould,Conewango Road,0
New York,"1,751",,0,Research,Conewango,"5/21/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.97,42.17,No exotic EAB parasitoids found (Juli Gould),juligould,Conewango Road,0
New York,"1,751",,0,Research,Conewango,"6/4/2016, 8:00 PM",0,0,0,0,0,1,Yellow Pan Traps,15,No,,,-78.97,42.17,Atanycolus confirmed (Juli Gould),juligould,Conewango Road,0
New York,"1,751",,0,Research,Conewango,"6/11/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.97,42.17,No exotic EAB parasitoids found (Juli Gould),juligould,Conewango Road,0
New York,"1,751",,0,Research,Conewango,"6/18/2016, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-78.97,42.17,No exotic EAB parasitoids found (Juli Gould),juligould,Conewango Road,0
